store_id,family,total_days,zero_sale_days,avg_sales,total_sales,max_consecutive_zeros,avg_rolling_mean,sales_volatility,stockout_rate,revenue_impact,risk_score,risk_category,city,store_type,tajir_category,is_fmcg
20,HOME AND KITCHEN II,1168,258,12.188356164383562,14236.0,255,12.14388698630137,6.99826198630137,22.09,3145.0,26.8,Medium,Quito,B,Non-Food,False
20,SEAFOOD,1168,261,9.922825342465751,11589.86,255,9.894340753424656,5.950034246575343,22.35,2590.0,26.8,Medium,Quito,B,Fresh,True
53,HOME AND KITCHEN I,1394,301,17.043758967001434,23759.0,255,16.97567431850789,10.87787661406026,21.59,5130.0,26.7,Medium,Manta,D,Non-Food,False
53,AUTOMOTIVE,1427,317,5.579537491240364,7962.0,255,5.561786965662228,2.9797967764541,22.21,1769.0,26.7,Medium,Manta,D,Non-Food,False
53,HOME AND KITCHEN II,1394,299,16.46987087517934,22959.0,255,16.430373027259684,9.951757532281205,21.45,4924.0,26.6,Medium,Manta,D,Non-Food,False
36,BEVERAGES,1684,131,1962.102137767221,3304180.0,128,1955.3679809976247,425.5875593824228,7.78,257035.0,26.5,Medium,Libertad,E,FMCG,True
18,LAWN AND GARDEN,1684,973,1.4085510688836105,2372.0,115,1.407880047505938,1.5485926365795724,57.78,1371.0,26.4,Medium,Quito,B,Non-Food,False
11,BEVERAGES,1684,5,3643.8865795724464,6136305.0,1,3638.250047505938,793.9043764845605,0.3,18219.0,26.4,Medium,Cayambe,B,FMCG,True
4,GROCERY I,1684,5,3346.047856294537,5634744.59,1,3343.8726543942994,883.9972565320664,0.3,16730.0,26.3,Medium,Quito,D,FMCG,True
28,HOME APPLIANCES,1684,1106,0.5172209026128266,871.0,84,0.5162826603325416,0.608937054631829,65.68,572.0,26.3,Medium,Guayaquil,E,Non-Food,False
6,BEVERAGES,1684,5,2996.857482185273,5046708.0,1,2992.6962767220903,977.4190855106888,0.3,14984.0,26.2,Medium,Quito,D,FMCG,True
53,EGGS,1427,258,75.89418360196215,108301.0,255,75.70250875963559,23.425248773651017,18.08,19581.0,26.1,Medium,Manta,D,Fresh,True
53,PREPARED FOODS,1427,260,59.0159635599159,84215.78,255,58.89166783461808,18.91807988787666,18.22,15344.0,26.0,Medium,Manta,D,Fresh,True
39,HOME APPLIANCES,1684,1162,0.418646080760095,705.0,67,0.419334916864608,0.5898990498812351,69.0,486.0,26.0,Medium,Cuenca,B,Non-Food,False
34,GROCERY I,1684,5,3782.753812351544,6370157.42,1,3777.659115201901,717.2432719714964,0.3,18914.0,25.9,Medium,Guayaquil,B,FMCG,True
5,HOME APPLIANCES,1684,1061,0.5498812351543944,926.0,89,0.5505285035629454,0.6438895486935866,63.0,583.0,25.9,Medium,Santo Domingo,D,Non-Food,False
27,GROCERY I,1684,5,3175.1864608076007,5347014.0,1,3169.703788598574,895.2590736342042,0.3,15876.0,25.8,Medium,Daule,D,FMCG,True
53,GROCERY II,1427,260,12.168885774351788,17365.0,255,12.135956552207428,6.729719691660827,18.22,3164.0,25.6,Medium,Manta,D,FMCG,True
2,HOME APPLIANCES,1684,1105,0.4786223277909738,806.0,74,0.4785926365795724,0.581710213776722,65.62,529.0,25.5,Medium,Quito,D,Non-Food,False
18,BEVERAGES,1684,116,1641.209026128266,2763796.0,110,1638.248663895487,567.1476306413301,6.89,190380.0,25.4,Medium,Quito,B,FMCG,True
46,PRODUCE,1684,104,1881.1990795724464,3167939.25,74,1876.274186460808,703.3729809976247,6.18,195645.0,25.2,Medium,Quito,A,Fresh,True
19,GROCERY I,1684,5,3018.988509501188,5083976.65,1,3014.6596971496438,863.3577078384798,0.3,15095.0,24.7,Low,Guaranda,C,FMCG,True
7,HOME APPLIANCES,1684,904,0.7743467933491687,1304.0,110,0.7756888361045131,0.7936757719714964,53.68,700.0,24.7,Low,Quito,D,Non-Food,False
34,HOME APPLIANCES,1684,979,0.6555819477434679,1104.0,88,0.6579334916864609,0.7255285035629453,58.14,642.0,24.4,Low,Guayaquil,B,Non-Food,False
9,BEVERAGES,1684,5,2732.2369358669835,4601087.0,1,2727.239210213777,920.1064786223278,0.3,13661.0,24.3,Low,Quito,B,FMCG,True
18,HARDWARE,1684,881,0.929334916864608,1565.0,110,0.9272149643705464,0.9908907363420428,52.32,819.0,24.3,Low,Quito,B,Non-Food,False
33,GROCERY I,1684,5,3064.298990498812,5160279.5,1,3060.814459619952,813.0019358669833,0.3,15321.0,24.2,Low,Quevedo,C,FMCG,True
8,HOME APPLIANCES,1684,757,1.168646080760095,1968.0,134,1.1685985748218528,0.9676365795724464,44.95,885.0,24.0,Low,Quito,D,Non-Food,False
14,GROCERY I,1684,43,2649.796621140142,4462257.51,38,2646.943942992874,667.6492102137768,2.55,113941.0,24.0,Low,Riobamba,C,FMCG,True
32,SEAFOOD,1684,811,1.3735154394299287,2313.0,118,1.3736401425178149,1.2879750593824226,48.16,1114.0,23.7,Low,Guayaquil,C,Fresh,True
41,GROCERY I,1684,5,2901.0290973871734,4885333.0,1,2896.590795724466,814.711377672209,0.3,14505.0,23.5,Low,Machala,D,FMCG,True
43,GROCERY I,1684,9,3294.18630047506,5547409.73,4,3287.282375296912,662.9278978622328,0.53,29648.0,23.4,Low,Esmeraldas,E,FMCG,True
54,GROCERY I,1684,5,2638.7748277909736,4443696.81,1,2633.652410926366,881.6162648456058,0.3,13194.0,23.3,Low,El Carmen,C,FMCG,True
32,HARDWARE,1684,1110,0.4887173396674584,823.0,42,0.4899406175771971,0.6877909738717339,65.91,542.0,23.1,Low,Guayaquil,C,Non-Food,False
37,GROCERY I,1684,6,3636.709026128266,6124218.0,1,3635.241947743468,557.5021852731592,0.36,21820.0,23.1,Low,Cuenca,D,FMCG,True
25,BEVERAGES,1684,66,1737.0338479809975,2925165.0,66,1733.9828741092638,678.261502375297,3.92,114644.0,23.0,Low,Salinas,D,FMCG,True
7,GROCERY I,1684,5,3699.757119952494,6230390.99,1,3696.778117577197,527.313557007126,0.3,18499.0,22.9,Low,Quito,D,FMCG,True
48,PRODUCE,1684,176,1376.323830166271,2317729.33,74,1372.8117874109262,590.9075534441805,10.45,242233.0,22.8,Low,Quito,A,Fresh,True
13,HARDWARE,1684,1164,0.5356294536817102,902.0,25,0.5357244655581948,0.864602137767221,69.12,623.0,22.7,Low,Latacunga,C,Non-Food,False
10,HARDWARE,1684,973,0.6834916864608076,1151.0,67,0.6836935866983372,0.7867577197149644,57.78,665.0,22.6,Low,Quito,C,Non-Food,False
1,PRODUCE,1684,175,1450.9084619952494,2443329.85,74,1447.4962173396673,553.5470368171021,10.39,253909.0,22.6,Low,Quito,D,Fresh,True
12,GROCERY I,1684,65,2497.3289489311164,4205501.95,60,2494.825368171021,452.8648574821853,3.86,162326.0,22.6,Low,Latacunga,C,FMCG,True
30,BEAUTY,1684,1044,0.5973871733966746,1006.0,49,0.5976068883610451,0.6918230403800475,62.0,624.0,22.5,Low,Guayaquil,C,Non-Food,False
13,SEAFOOD,1684,625,2.021377672209026,3404.0,145,2.020789786223278,1.825938242280285,37.11,1263.0,22.5,Low,Latacunga,C,Fresh,True
37,PRODUCE,1684,121,1827.0048990498813,3076676.25,74,1823.4073396674585,502.2449406175772,7.19,221068.0,22.5,Low,Cuenca,D,Fresh,True
6,HARDWARE,1684,821,0.931710213776722,1569.0,97,0.9310095011876484,1.0069714964370546,48.75,765.0,22.3,Low,Quito,D,Non-Food,False
27,PRODUCE,1684,144,1644.9872743467934,2770158.57,74,1640.1841389548692,495.00931710213774,8.55,236878.0,22.1,Low,Daule,D,Fresh,True
43,BEVERAGES,1684,9,2971.5178147268407,5004036.0,4,2963.309982185273,667.0140795724466,0.53,26744.0,22.1,Low,Esmeraldas,E,FMCG,True
6,PRODUCE,1684,85,1718.1613717339667,2893383.75,74,1713.7888420427555,547.1031413301662,5.05,146044.0,22.0,Low,Quito,D,Fresh,True
36,BEAUTY,1684,654,1.346793349168646,2268.0,128,1.3449762470308788,1.1747684085510688,38.84,881.0,21.7,Low,Libertad,E,Non-Food,False
46,CLEANING,1684,5,2298.4679334916864,3870620.0,1,2297.621793349169,862.2227731591448,0.3,11492.0,21.7,Low,Quito,A,FMCG,True
2,PRODUCE,1684,147,1651.7779097387174,2781594.0,74,1647.99466152019,452.3673456057007,8.73,242811.0,21.6,Low,Quito,D,Fresh,True
4,PRODUCE,1684,125,1567.4514014251783,2639588.16,74,1563.6522387173395,508.2351009501188,7.42,195931.0,21.6,Low,Quito,D,Fresh,True
27,BEVERAGES,1684,5,2404.2636579572445,4048780.0,1,2399.404560570071,817.6052790973872,0.3,12021.0,21.5,Low,Daule,D,FMCG,True
28,BEVERAGES,1684,5,2239.616983372922,3771515.0,1,2233.218010688836,863.1790914489312,0.3,11198.0,21.4,Low,Guayaquil,E,FMCG,True
24,HARDWARE,1684,740,1.1128266033254155,1874.0,103,1.1105344418052256,1.071229216152019,43.94,823.0,21.3,Low,Guayaquil,D,Non-Food,False
17,HARDWARE,1684,981,0.7375296912114014,1242.0,48,0.7345605700712589,0.9018230403800476,58.25,724.0,21.3,Low,Quito,C,Non-Food,False
5,GROCERY I,1684,5,3124.863218527316,5262269.66,1,3123.2264489311165,578.5186163895487,0.3,15624.0,21.2,Low,Santo Domingo,D,FMCG,True
13,GROCERY I,1684,5,2713.3223218527314,4569234.79,1,2710.7160213776724,699.7200237529692,0.3,13567.0,21.2,Low,Latacunga,C,FMCG,True
48,CLEANING,1684,5,2139.400237529692,3602750.0,1,2138.455017814727,869.3339429928742,0.3,10697.0,21.1,Low,Quito,A,FMCG,True
16,HARDWARE,1684,1055,0.5920427553444181,997.0,25,0.5925356294536817,0.8056413301662708,62.65,625.0,20.8,Low,Santo Domingo,C,Non-Food,False
44,DAIRY,1684,5,2540.352731591449,4277954.0,1,2537.7771674584324,722.5727375296912,0.3,12702.0,20.8,Low,Quito,A,Fresh,True
45,CLEANING,1684,5,2504.7060570071258,4217925.0,1,2503.193052256532,735.848473871734,0.3,12524.0,20.8,Low,Quito,A,FMCG,True
38,PRODUCE,1684,141,1428.4120011876485,2405445.81,74,1425.015124703088,470.2077731591449,8.37,201406.0,20.8,Low,Loja,D,Fresh,True
12,SEAFOOD,1684,503,2.717933491686461,4577.0,148,2.719501187648456,1.8866745843230404,29.87,1367.0,20.6,Low,Latacunga,C,Fresh,True
16,GROCERY I,1684,5,2556.8552909738714,4305744.31,1,2555.2846080760096,696.8581710213776,0.3,12784.0,20.5,Low,Santo Domingo,C,FMCG,True
49,HOME APPLIANCES,1684,825,1.0,1684.0,72,0.9998396674584324,0.8658610451306412,48.99,825.0,20.4,Low,Quito,A,Non-Food,False
7,BEVERAGES,1684,5,3318.669239904988,5588639.0,1,3313.881413301662,458.42956057007126,0.3,16593.0,20.4,Low,Quito,D,FMCG,True
25,GROCERY I,1684,66,1684.845605700713,2837280.0,66,1682.889429928741,487.1764014251782,3.92,111200.0,20.1,Low,Salinas,D,FMCG,True
14,SEAFOOD,1684,371,4.304631828978622,7249.0,170,4.300914489311164,2.855730403800475,22.03,1597.0,20.0,Low,Riobamba,C,Fresh,True
51,HOME APPLIANCES,1684,788,1.0783847980997625,1816.0,74,1.0783194774346794,0.9938539192399052,46.79,850.0,19.9,Low,Guayaquil,A,Non-Food,False
2,BEVERAGES,1684,5,2465.660332541568,4152172.0,1,2462.28703087886,674.8684382422803,0.3,12328.0,19.8,Low,Quito,D,FMCG,True
54,BEAUTY,1684,985,0.6276722090261283,1057.0,27,0.6278919239904988,0.7328206650831354,58.49,618.0,19.7,Low,El Carmen,C,Non-Food,False
17,BEVERAGES,1684,7,2401.321852731592,4043826.0,2,2396.70020783848,677.4053325415678,0.42,16809.0,19.7,Low,Quito,C,FMCG,True
35,HARDWARE,1684,1023,0.6437054631828979,1084.0,17,0.6434976247030878,0.861353919239905,60.75,659.0,19.6,Low,Playas,C,Non-Food,False
44,CLEANING,1684,5,2558.3491686460807,4308260.0,1,2557.494127078385,634.5501247030878,0.3,12792.0,19.6,Low,Quito,A,FMCG,True
30,SEAFOOD,1684,403,3.5504750593824226,5979.0,158,3.546039192399049,2.412369358669834,23.93,1431.0,19.6,Low,Guayaquil,C,Fresh,True
47,CLEANING,1684,5,2325.1110451306413,3915487.0,1,2324.2104097387173,677.0039786223277,0.3,11626.0,19.2,Low,Quito,A,FMCG,True
50,PRODUCE,1684,125,1441.8997446555818,2428159.17,74,1438.0718586698335,355.67610451306416,7.42,180237.0,19.0,Low,Ambato,A,Fresh,True
34,LAWN AND GARDEN,1684,890,2.0415676959619957,3438.0,38,2.0329631828978623,1.77125296912114,52.85,1817.0,18.9,Low,Guayaquil,B,Non-Food,False
4,BEVERAGES,1684,5,2178.228028503563,3668136.0,1,2175.4407897862234,690.2695783847981,0.3,10891.0,18.8,Low,Quito,D,FMCG,True
39,BEVERAGES,1684,5,2271.213182897862,3824723.0,1,2265.6844299287413,666.2811401425178,0.3,11356.0,18.8,Low,Cuenca,B,FMCG,True
54,SEAFOOD,1684,665,1.7446555819477434,2938.0,88,1.744038004750594,1.723669833729216,39.49,1160.0,18.8,Low,El Carmen,C,Fresh,True
1,GROCERY I,1684,6,2221.753562945368,3741433.0,1,2220.264744655582,662.8515855106889,0.36,13331.0,18.6,Low,Quito,D,FMCG,True
33,HARDWARE,1684,939,0.7387173396674585,1244.0,24,0.7385095011876484,0.8879334916864607,55.76,694.0,18.6,Low,Quevedo,C,Non-Food,False
12,HARDWARE,1684,778,0.978622327790974,1648.0,60,0.9794477434679334,1.0954691211401426,46.2,761.0,18.6,Low,Latacunga,C,Non-Food,False
16,BEAUTY,1684,887,0.8735154394299287,1471.0,36,0.8731591448931116,0.9127315914489312,52.67,775.0,18.6,Low,Santo Domingo,C,Non-Food,False
41,HARDWARE,1684,902,0.7695961995249406,1296.0,29,0.767185273159145,0.8722209026128266,53.56,694.0,18.4,Low,Machala,D,Non-Food,False
10,GROCERY I,1684,5,2450.249519002375,4126220.19,1,2447.454827790974,575.7696733966745,0.3,12251.0,18.4,Low,Quito,C,FMCG,True
15,GROCERY I,1684,5,2715.494150831354,4572892.15,1,2713.432624703088,487.5402434679335,0.3,13577.0,18.3,Low,Ibarra,C,FMCG,True
36,CLEANING,1684,131,814.2755344418052,1371240.0,128,812.8730641330167,165.90157957244656,7.78,106670.0,18.1,Low,Libertad,E,FMCG,True
43,HARDWARE,1684,734,1.1912114014251782,2006.0,64,1.1915973871733967,1.13041567695962,43.59,874.0,18.1,Low,Esmeraldas,E,Non-Food,False
31,HARDWARE,1684,924,0.7149643705463183,1204.0,17,0.7140676959619953,0.8943705463182897,54.87,661.0,17.8,Low,Babahoyo,B,Non-Food,False
12,BEAUTY,1684,733,0.9667458432304038,1628.0,60,0.9634323040380048,0.961371733966746,43.53,709.0,17.8,Low,Latacunga,C,Non-Food,False
11,HARDWARE,1684,925,0.7309976247030879,1231.0,15,0.7317636579572446,0.923580760095012,54.93,676.0,17.7,Low,Cayambe,B,Non-Food,False
45,DAIRY,1684,5,2108.1187648456057,3550072.0,1,2105.4003087885985,621.9963954869359,0.3,10541.0,17.6,Low,Quito,A,Fresh,True
36,LINGERIE,1684,422,2.961995249406176,4988.0,128,2.956395486935867,2.242262470308789,25.06,1250.0,17.6,Low,Libertad,E,Non-Food,False
54,HARDWARE,1684,932,0.7072446555819477,1191.0,11,0.7062529691211401,0.916953681710214,55.34,659.0,17.5,Low,El Carmen,C,Non-Food,False
40,HARDWARE,1684,786,1.0653206650831355,1794.0,45,1.0605166270783848,1.0908669833729217,46.67,837.0,17.5,Low,Machala,C,Non-Food,False
36,"LIQUOR,WINE,BEER",1684,294,119.40439429928742,201077.0,128,119.246080760095,123.36929928741093,17.46,35105.0,17.5,Low,Libertad,E,Non-Food,False
25,PRODUCE,1684,180,868.02864608076,1461760.24,74,864.6417636579572,351.414786223278,10.69,156245.0,17.5,Low,Salinas,D,Fresh,True
26,HARDWARE,1684,934,0.8070071258907363,1359.0,11,0.8067220902612826,1.095855106888361,55.46,754.0,17.5,Low,Guayaquil,D,Non-Food,False
33,SEAFOOD,1684,638,1.6193586698337292,2727.0,74,1.6254156769596195,1.520290973871734,37.89,1033.0,17.2,Low,Quevedo,C,Fresh,True
40,BEVERAGES,1684,5,2304.602137767221,3880950.0,1,2294.9667042755345,532.3187648456058,0.3,11523.0,17.1,Low,Machala,C,FMCG,True
36,LAWN AND GARDEN,1684,364,8.045724465558195,13549.0,132,8.00230403800475,5.515053444180523,21.62,2929.0,16.9,Low,Libertad,E,Non-Food,False
38,BEVERAGES,1684,5,1814.707244655582,3055967.0,1,1811.7162173396675,664.5506650831354,0.3,9074.0,16.9,Low,Loja,D,FMCG,True
45,HOME APPLIANCES,1684,606,1.3717339667458432,2310.0,77,1.371728028503563,1.1303206650831354,35.99,831.0,16.9,Low,Quito,A,Non-Food,False
24,CLEANING,1684,106,1110.2761282660333,1869705.0,101,1109.7785213776722,169.12122921615205,6.29,117689.0,16.8,Low,Guayaquil,D,FMCG,True
41,PRODUCE,1684,110,1158.9716627078385,1951708.28,74,1155.4931828978622,293.5970605700713,6.53,127487.0,16.7,Low,Machala,D,Fresh,True
18,BEAUTY,1684,451,1.9994061757719717,3367.0,110,1.992939429928741,1.560682897862233,26.78,902.0,16.7,Low,Quito,B,Non-Food,False
24,DAIRY,1684,106,1073.127078384798,1807146.0,101,1071.518390736342,167.34760095011876,6.29,113751.0,16.6,Low,Guayaquil,D,Fresh,True
47,DAIRY,1684,5,1982.8919239904988,3339190.0,1,1980.4782660332544,585.9986282660332,0.3,9914.0,16.5,Low,Quito,A,Fresh,True
35,LINGERIE,1684,806,1.5112826603325415,2545.0,27,1.5126484560570073,1.622244655581948,47.86,1218.0,16.5,Low,Playas,C,Non-Food,False
26,PRODUCE,1684,408,333.8329156769596,562174.63,74,333.0673752969121,137.99860451306412,24.23,136204.0,16.4,Low,Guayaquil,D,Fresh,True
34,BEVERAGES,1684,5,2243.990498812352,3778880.0,1,2240.3790558194773,498.8211104513064,0.3,11220.0,16.4,Low,Guayaquil,B,FMCG,True
31,LAWN AND GARDEN,1684,851,1.2013064133016629,2023.0,14,1.1890558194774346,1.4893171021377674,50.53,1022.0,16.3,Low,Babahoyo,B,Non-Food,False
19,SEAFOOD,1684,300,4.342636579572447,7313.0,139,4.337511876484561,3.0822624703087884,17.81,1303.0,16.3,Low,Guaranda,C,Fresh,True
30,HARDWARE,1684,808,0.9471496437054632,1595.0,23,0.9470961995249406,1.0871555819477434,47.98,765.0,16.2,Low,Guayaquil,C,Non-Food,False
46,HOME APPLIANCES,1684,644,1.399643705463183,2357.0,60,1.4021793349168643,1.244210213776722,38.24,901.0,16.2,Low,Quito,A,Non-Food,False
48,HARDWARE,1684,833,0.8948931116389549,1507.0,17,0.8954453681710214,1.0018705463182898,49.47,745.0,16.2,Low,Quito,A,Non-Food,False
28,LAWN AND GARDEN,1684,758,1.8343230403800477,3089.0,34,1.8184323040380048,1.866941805225653,45.01,1390.0,16.2,Low,Guayaquil,E,Non-Food,False
36,DAIRY,1684,131,493.7304038004751,831442.0,128,492.6382007125891,115.02438836104514,7.78,64679.0,16.0,Low,Libertad,E,Fresh,True
14,BEAUTY,1684,716,1.2690023752969122,2137.0,38,1.2692636579572447,1.057066508313539,42.52,909.0,15.8,Low,Riobamba,C,Non-Food,False
18,CLEANING,1684,115,600.25,1010821.0,110,599.8782719714965,192.2178859857482,6.83,69029.0,15.8,Low,Quito,B,FMCG,True
19,BEVERAGES,1684,5,1957.7606888361045,3296869.0,1,1953.837559382423,535.3807719714964,0.3,9789.0,15.7,Low,Guaranda,C,FMCG,True
36,BREAD/BAKERY,1684,131,455.6716152019002,767351.0,128,454.39828384798096,84.94849762470308,7.78,59693.0,15.5,Low,Libertad,E,Fresh,True
43,BEAUTY,1684,724,1.1959619952494065,2014.0,30,1.1863895486935867,1.0777315914489312,42.99,866.0,15.3,Low,Esmeraldas,E,Non-Food,False
12,BEVERAGES,1684,65,1296.4501187648457,2183222.0,60,1294.2269239904988,289.76046912114015,3.86,84269.0,15.3,Low,Latacunga,C,FMCG,True
18,BREAD/BAKERY,1684,115,658.9938717339667,1109745.68,110,658.6722327790974,117.97176959619952,6.83,75784.0,15.1,Low,Quito,B,Fresh,True
3,DAIRY,1684,5,2040.8859857482184,3436852.0,1,2038.577209026128,455.77046912114014,0.3,10204.0,15.0,Low,Quito,D,Fresh,True
47,HOME APPLIANCES,1684,563,1.8224465558194771,3069.0,63,1.8211401425178149,1.3957660332541566,33.43,1026.0,15.0,Low,Quito,A,Non-Food,False
3,CLEANING,1684,5,2063.2019002375296,3474432.0,1,2062.512505938242,438.7456413301663,0.3,10316.0,14.9,Low,Quito,D,FMCG,True
5,PRODUCE,1684,112,981.9372090261282,1653582.26,74,979.3849762470307,213.76219121140144,6.65,109977.0,14.9,Low,Santo Domingo,D,Fresh,True
18,"LIQUOR,WINE,BEER",1684,297,57.00296912114014,95993.0,110,56.94548099762471,47.548444180522566,17.64,16930.0,14.8,Low,Quito,B,Non-Food,False
15,HARDWARE,1684,782,0.913895486935867,1539.0,11,0.9121377672209026,1.054020190023753,46.44,715.0,14.8,Low,Ibarra,C,Non-Food,False
36,AUTOMOTIVE,1684,267,3.6680522565320666,6177.0,128,3.658592636579572,2.1901959619952494,15.86,979.0,14.8,Low,Libertad,E,Non-Food,False
31,BEVERAGES,1684,5,1806.9519002375296,3042907.0,1,1800.786929928741,508.3825237529691,0.3,9035.0,14.7,Low,Babahoyo,B,FMCG,True
26,GROCERY I,1684,5,1570.3188836104514,2644417.0,1,1569.782755344418,566.1897921615201,0.3,7852.0,14.5,Low,Guayaquil,D,FMCG,True
44,HOME APPLIANCES,1684,567,1.9097387173396676,3216.0,56,1.909649643705463,1.4326425178147268,33.67,1083.0,14.5,Low,Quito,A,Non-Food,False
18,DAIRY,1684,115,473.291567695962,797023.0,110,472.5831650831354,134.32410926365796,6.83,54429.0,14.5,Low,Quito,B,Fresh,True
36,GROCERY II,1684,238,5.84144893111639,9837.0,128,5.824073634204275,3.794394299287411,14.13,1390.0,14.4,Low,Libertad,E,FMCG,True
26,BEAUTY,1684,749,0.9459619952494062,1593.0,13,0.946710213776722,0.943628266033254,44.48,709.0,14.4,Low,Guayaquil,D,Non-Food,False
11,CLEANING,1684,5,1944.0528503562944,3273785.0,1,1943.3443705463185,427.4595902612826,0.3,9720.0,14.2,Low,Cayambe,B,FMCG,True
24,"LIQUOR,WINE,BEER",1684,273,99.59857482185274,167724.0,102,99.52352731591448,68.69624703087885,16.21,27190.0,14.2,Low,Guayaquil,D,Non-Food,False
23,PRODUCE,1684,164,791.3259382422802,1332592.88,74,789.267731591449,154.26762470308788,9.74,129777.0,14.2,Low,Ambato,D,Fresh,True
9,CLEANING,1684,5,1721.7137767220902,2899366.0,1,1720.9694536817103,491.3098574821853,0.3,8609.0,14.1,Low,Quito,B,FMCG,True
24,BREAD/BAKERY,1684,106,691.899916864608,1165159.46,101,691.1275712589074,101.5265973871734,6.29,73341.0,14.1,Low,Guayaquil,D,Fresh,True
36,PERSONAL CARE,1684,131,221.08610451306413,372309.0,128,220.7142102137767,56.30020783847981,7.78,28962.0,14.1,Low,Libertad,E,FMCG,True
37,BEVERAGES,1684,5,2090.2642517814725,3520005.0,1,2087.3313657957247,368.9763182897862,0.3,10451.0,14.0,Low,Cuenca,D,FMCG,True
36,MEATS,1684,131,189.570783847981,319237.2,128,189.1624940617577,52.788782660332544,7.78,24834.0,13.9,Low,Libertad,E,Fresh,True
36,DELI,1684,131,196.43626484560568,330798.67,128,196.0658551068884,43.55698337292162,7.78,25733.0,13.8,Low,Libertad,E,Fresh,True
36,FROZEN FOODS,1684,131,97.9437351543943,164937.25,128,97.72223871733966,66.62366983372921,7.78,12831.0,13.7,Low,Libertad,E,Fresh,True
18,LINGERIE,1684,272,4.369952494061757,7359.0,112,4.368616389548694,3.1921555819477434,16.15,1189.0,13.7,Low,Quito,B,Non-Food,False
40,BEAUTY,1684,669,1.2013064133016629,2023.0,22,1.19791567695962,1.0877850356294536,39.73,804.0,13.7,Low,Machala,C,Non-Food,False
33,BEAUTY,1684,703,1.1009501187648456,1854.0,13,1.095938242280285,1.0795308788598574,41.75,774.0,13.6,Low,Quevedo,C,Non-Food,False
49,DAIRY,1684,5,1891.3200712589075,3184983.0,1,1888.428343230404,398.8718764845606,0.3,9457.0,13.6,Low,Quito,A,Fresh,True
46,DAIRY,1684,5,1428.8064133016628,2406110.0,1,1427.0534204275534,536.8128384798099,0.3,7144.0,13.5,Low,Quito,A,Fresh,True
4,HARDWARE,1684,698,1.1365795724465555,1914.0,13,1.1346140142517815,1.1366152019002376,41.45,793.0,13.5,Low,Quito,D,Non-Food,False
24,POULTRY,1684,106,487.2632125890737,820551.25,101,486.5928325415677,118.19556413301662,6.29,51650.0,13.5,Low,Guayaquil,D,Fresh,True
5,HARDWARE,1684,718,1.0243467933491686,1725.0,9,1.023646080760095,1.1041745843230404,42.64,735.0,13.5,Low,Santo Domingo,D,Non-Food,False
36,EGGS,1684,131,109.69774346793348,184731.0,128,109.40471496437056,40.94604513064133,7.78,14370.0,13.4,Low,Libertad,E,Fresh,True
10,SEAFOOD,1684,435,2.8770783847981,4845.0,70,2.875469121140142,2.127785035629454,25.83,1252.0,13.3,Low,Quito,C,Fresh,True
36,POULTRY,1684,131,113.43858076009502,191030.57,128,113.19312945368172,31.77143705463183,7.78,14860.0,13.3,Low,Libertad,E,Fresh,True
28,HARDWARE,1684,687,1.245249406175772,2097.0,13,1.2447149643705462,1.323212589073634,40.8,855.0,13.3,Low,Guayaquil,E,Non-Food,False
45,HARDWARE,1684,703,1.0878859857482186,1832.0,9,1.0841567695961996,1.151270783847981,41.75,765.0,13.3,Low,Quito,A,Non-Food,False
30,GROCERY I,1684,28,1553.12627672209,2615464.65,23,1549.8863717339666,316.4926722090261,1.66,43488.0,13.2,Low,Guayaquil,C,FMCG,True
18,AUTOMOTIVE,1684,241,3.807600950118765,6412.0,110,3.802345605700713,2.7505166270783845,14.31,918.0,13.0,Low,Quito,B,Non-Food,False
14,CLEANING,1684,43,1091.749406175772,1838506.0,38,1091.5042102137768,342.43593824228026,2.55,46945.0,13.0,Low,Riobamba,C,FMCG,True
41,BEVERAGES,1684,5,1515.893111638955,2552764.0,1,1512.779940617577,471.287244655582,0.3,7579.0,13.0,Low,Machala,D,FMCG,True
3,HOME APPLIANCES,1684,466,1.877672209026128,3162.0,59,1.877666270783848,1.3661163895486936,27.67,875.0,13.0,Low,Quito,D,Non-Food,False
50,CLEANING,1684,5,1603.5237529691212,2700334.0,1,1602.6576603325416,438.6921496437054,0.3,8018.0,12.9,Low,Ambato,A,FMCG,True
24,MEATS,1684,106,387.96890142517816,653339.63,101,387.6761282660332,107.05682304038004,6.29,41125.0,12.9,Low,Guayaquil,D,Fresh,True
1,BEVERAGES,1684,6,1587.7488123515438,2673769.0,1,1585.610973871734,442.2539489311164,0.36,9526.0,12.9,Low,Quito,D,FMCG,True
40,SEAFOOD,1684,438,3.1051068883610453,5229.0,65,3.095124703087886,2.4423871733966744,26.01,1360.0,12.9,Low,Machala,C,Fresh,True
35,GROCERY I,1684,5,1680.285593824228,2829600.94,1,1677.8037410926363,416.1819596199525,0.3,8401.0,12.9,Low,Playas,C,FMCG,True
36,PREPARED FOODS,1684,131,49.181128266033255,82821.02,128,49.09689429928741,14.471514251781471,7.78,6443.0,12.8,Low,Libertad,E,Fresh,True
25,AUTOMOTIVE,1684,423,2.070665083135392,3487.0,67,2.064477434679335,1.6709679334916865,25.12,876.0,12.8,Low,Salinas,D,Non-Food,False
2,HARDWARE,1684,665,1.171021377672209,1972.0,11,1.1688301662707838,1.190231591448931,39.49,779.0,12.7,Low,Quito,D,Non-Food,False
