store_id,family,avg_daily_demand,std_daily_demand,max_daily_demand,median_demand,total_days,safety_stock_95,safety_stock_99,reorder_point_95,reorder_point_99,suggested_order_qty,max_stock_level,stockout_rate,risk_score,risk_category,city,tajir_category,is_fmcg
39,BEVERAGES,2271.213182897862,1331.715925518229,7387.0,2281.0,1684,3107.0,4388.0,7649.0,8930.0,15898.0,19005.0,0.3,18.8,Low,Cuenca,FMCG,True
54,SEAFOOD,1.7446555819477434,2.2602774978622757,24.0,1.0,1684,5.0,7.0,8.0,10.0,12.0,17.0,39.49,18.8,Low,El Carmen,Fresh,True
1,GROCERY I,2221.753562945368,768.463167862735,7448.0,2283.5,1684,1793.0,2532.0,6237.0,6976.0,15552.0,17345.0,0.36,18.6,Low,Quito,FMCG,True
33,HARDWARE,0.7387173396674585,1.0903987696249344,8.0,0.0,1684,3.0,4.0,4.0,5.0,5.0,8.0,55.76,18.6,Low,Quevedo,Non-Food,False
12,HARDWARE,0.978622327790974,1.4001167941691877,24.0,1.0,1684,3.0,5.0,5.0,7.0,7.0,10.0,46.2,18.6,Low,Latacunga,Non-Food,False
16,BEAUTY,0.8735154394299287,1.211466995343759,8.0,0.0,1684,3.0,4.0,5.0,6.0,6.0,9.0,52.67,18.6,Low,Santo Domingo,Non-Food,False
41,HARDWARE,0.7695961995249406,1.0699268708012497,8.0,0.0,1684,2.0,4.0,4.0,6.0,5.0,7.0,53.56,18.4,Low,Machala,Non-Food,False
10,GROCERY I,2450.249519002375,684.0669866123135,7253.0,2351.5,1684,1596.0,2254.0,6496.0,7154.0,17152.0,18748.0,0.3,18.4,Low,Quito,FMCG,True
15,GROCERY I,2715.494150831354,656.9578333009846,7448.0,2642.0,1684,1533.0,2165.0,6964.0,7596.0,19008.0,20541.0,0.3,18.3,Low,Ibarra,FMCG,True
36,CLEANING,814.2755344418052,358.4575510369896,2369.0,826.0,1684,836.0,1181.0,2465.0,2810.0,5700.0,6536.0,7.78,18.1,Low,Libertad,FMCG,True
43,HARDWARE,1.1912114014251782,1.541740481682518,13.0,1.0,1684,4.0,5.0,6.0,7.0,8.0,12.0,43.59,18.1,Low,Esmeraldas,Non-Food,False
31,HARDWARE,0.7149643705463183,1.0594853227188124,12.0,0.0,1684,2.0,3.0,3.0,4.0,5.0,7.0,54.87,17.8,Low,Babahoyo,Non-Food,False
12,BEAUTY,0.9667458432304038,1.1806867713590803,15.0,1.0,1684,3.0,4.0,5.0,6.0,7.0,10.0,43.53,17.8,Low,Latacunga,Non-Food,False
11,HARDWARE,0.7309976247030879,1.087699804140741,12.0,0.0,1684,3.0,4.0,4.0,5.0,5.0,8.0,54.93,17.7,Low,Cayambe,Non-Food,False
45,DAIRY,2108.1187648456057,812.4371513686231,4934.0,2002.0,1684,1896.0,2677.0,6112.0,6893.0,14757.0,16653.0,0.3,17.6,Low,Quito,Fresh,True
36,LINGERIE,2.961995249406176,3.3657574261480594,50.0,2.0,1684,8.0,11.0,14.0,17.0,21.0,29.0,25.06,17.6,Low,Libertad,Non-Food,False
54,HARDWARE,0.7072446555819477,1.0705010225202098,11.0,0.0,1684,2.0,4.0,3.0,5.0,5.0,7.0,55.34,17.5,Low,El Carmen,Non-Food,False
40,HARDWARE,1.0653206650831355,1.4152246465709757,12.0,1.0,1684,3.0,5.0,5.0,7.0,7.0,10.0,46.67,17.5,Low,Machala,Non-Food,False
36,"LIQUOR,WINE,BEER",119.40439429928742,202.457304034484,3395.0,59.5,1684,472.0,667.0,711.0,906.0,836.0,1308.0,17.46,17.5,Low,Libertad,Non-Food,False
25,PRODUCE,868.02864608076,1005.7379513061608,7150.86,829.04,1684,2347.0,3314.0,4083.0,5050.0,6076.0,8423.0,10.69,17.5,Low,Salinas,Fresh,True
26,HARDWARE,0.8070071258907363,1.300458650276174,15.0,0.0,1684,3.0,4.0,5.0,6.0,6.0,9.0,55.46,17.5,Low,Guayaquil,Non-Food,False
33,SEAFOOD,1.6193586698337292,2.192057302012891,26.0,1.0,1684,5.0,7.0,8.0,10.0,11.0,16.0,37.89,17.2,Low,Quevedo,Fresh,True
40,BEVERAGES,2304.602137767221,1444.2060148499456,7448.0,2416.0,1684,3370.0,4759.0,7979.0,9368.0,16132.0,19502.0,0.3,17.1,Low,Machala,FMCG,True
36,LAWN AND GARDEN,8.045724465558195,12.723894533791224,194.0,5.0,1684,30.0,42.0,46.0,58.0,56.0,86.0,21.62,16.9,Low,Libertad,Non-Food,False
38,BEVERAGES,1814.707244655582,1120.3090208692447,7448.0,1702.0,1684,2614.0,3692.0,6243.0,7321.0,12703.0,15317.0,0.3,16.9,Low,Loja,FMCG,True
45,HOME APPLIANCES,1.3717339667458432,1.461995180902534,8.0,1.0,1684,3.0,5.0,6.0,8.0,10.0,13.0,35.99,16.9,Low,Quito,Non-Food,False
24,CLEANING,1110.2761282660333,345.9865351021459,2006.0,1159.0,1684,807.0,1140.0,3028.0,3361.0,7772.0,8579.0,6.29,16.8,Low,Guayaquil,FMCG,True
41,PRODUCE,1158.9716627078385,1008.853888595494,3785.67,1452.64,1684,2354.0,3324.0,4672.0,5642.0,8113.0,10467.0,6.53,16.7,Low,Machala,Fresh,True
18,BEAUTY,1.9994061757719717,2.2352705842413507,23.0,1.0,1684,5.0,7.0,9.0,11.0,14.0,19.0,26.78,16.7,Low,Quito,Non-Food,False
24,DAIRY,1073.127078384798,411.7011437100464,2548.0,1154.0,1684,961.0,1357.0,3107.0,3503.0,7512.0,8473.0,6.29,16.6,Low,Guayaquil,Fresh,True
47,DAIRY,1982.8919239904988,776.0397301063936,4707.0,1858.5,1684,1811.0,2557.0,5777.0,6523.0,13880.0,15691.0,0.3,16.5,Low,Quito,Fresh,True
35,LINGERIE,1.5112826603325415,2.4371829521799784,20.0,1.0,1684,6.0,8.0,9.0,11.0,11.0,17.0,47.86,16.5,Low,Playas,Non-Food,False
26,PRODUCE,333.8329156769596,329.8557151107083,2689.78,361.385,1684,770.0,1087.0,1438.0,1755.0,2337.0,3107.0,24.23,16.4,Low,Guayaquil,Fresh,True
34,BEVERAGES,2243.990498812352,910.6104649104929,5764.0,2206.0,1684,2125.0,3001.0,6613.0,7489.0,15708.0,17833.0,0.3,16.4,Low,Guayaquil,FMCG,True
31,LAWN AND GARDEN,1.2013064133016629,3.479056865891756,81.0,0.0,1684,8.0,11.0,10.0,13.0,8.0,16.0,50.53,16.3,Low,Babahoyo,Non-Food,False
19,SEAFOOD,4.342636579572447,4.265080106477285,35.0,3.0,1684,10.0,14.0,19.0,23.0,30.0,40.0,17.81,16.3,Low,Guaranda,Fresh,True
30,HARDWARE,0.9471496437054632,1.2926724146711284,10.0,1.0,1684,3.0,4.0,5.0,6.0,7.0,10.0,47.98,16.2,Low,Guayaquil,Non-Food,False
46,HOME APPLIANCES,1.399643705463183,1.6278984455163663,11.0,1.0,1684,4.0,5.0,7.0,8.0,10.0,14.0,38.24,16.2,Low,Quito,Non-Food,False
48,HARDWARE,0.8948931116389549,1.2056502156593225,8.0,1.0,1684,3.0,4.0,5.0,6.0,6.0,9.0,49.47,16.2,Low,Quito,Non-Food,False
28,LAWN AND GARDEN,1.8343230403800477,4.07962752487173,109.0,1.0,1684,10.0,13.0,14.0,17.0,13.0,23.0,45.01,16.2,Low,Guayaquil,Non-Food,False
36,DAIRY,493.7304038004751,244.7439390953348,1330.0,520.0,1684,571.0,806.0,1558.0,1793.0,3456.0,4027.0,7.78,16.0,Low,Libertad,Fresh,True
14,BEAUTY,1.2690023752969122,1.5644486753321016,9.0,1.0,1684,4.0,5.0,7.0,8.0,9.0,13.0,42.52,15.8,Low,Riobamba,Non-Food,False
18,CLEANING,600.25,306.17770418808976,7255.0,575.0,1684,714.0,1009.0,1914.0,2210.0,4202.0,4916.0,6.83,15.8,Low,Quito,FMCG,True
19,BEVERAGES,1957.7606888361045,898.575868879012,6309.0,1873.0,1684,2097.0,2961.0,6013.0,6877.0,13704.0,15801.0,0.3,15.7,Low,Guaranda,FMCG,True
36,BREAD/BAKERY,455.6716152019002,182.2481501612553,1581.0,467.0,1684,425.0,601.0,1336.0,1512.0,3190.0,3615.0,7.78,15.5,Low,Libertad,Fresh,True
43,BEAUTY,1.1959619952494065,1.623017103014377,12.0,1.0,1684,4.0,5.0,6.0,7.0,8.0,12.0,42.99,15.3,Low,Esmeraldas,Non-Food,False
12,BEVERAGES,1296.4501187648457,616.6583999108547,4754.0,1328.0,1684,1439.0,2032.0,4032.0,4625.0,9075.0,10514.0,3.86,15.3,Low,Latacunga,FMCG,True
18,BREAD/BAKERY,658.9938717339667,232.60461078384952,1566.0,673.0,1684,543.0,766.0,1861.0,2084.0,4613.0,5156.0,6.83,15.1,Low,Quito,Fresh,True
3,DAIRY,2040.8859857482184,643.0817080664876,4448.0,1981.5,1684,1501.0,2119.0,5583.0,6201.0,14286.0,15787.0,0.3,15.0,Low,Quito,Fresh,True
47,HOME APPLIANCES,1.8224465558194771,1.917476232993225,15.0,1.0,1684,4.0,6.0,8.0,10.0,13.0,17.0,33.43,15.0,Low,Quito,Non-Food,False
3,CLEANING,2063.2019002375296,485.251336921912,4041.0,1973.0,1684,1132.0,1599.0,5258.0,5725.0,14442.0,15574.0,0.3,14.9,Low,Quito,FMCG,True
5,PRODUCE,981.9372090261282,843.9628709378262,3763.94,1316.98,1684,1969.0,2781.0,3933.0,4745.0,6874.0,8843.0,6.65,14.9,Low,Santo Domingo,Fresh,True
18,"LIQUOR,WINE,BEER",57.00296912114014,66.38201702036817,1052.0,43.0,1684,155.0,219.0,269.0,333.0,399.0,554.0,17.64,14.8,Low,Quito,Non-Food,False
15,HARDWARE,0.913895486935867,1.1918007779154491,11.0,1.0,1684,3.0,4.0,5.0,6.0,6.0,9.0,46.44,14.8,Low,Ibarra,Non-Food,False
36,AUTOMOTIVE,3.6680522565320666,3.120804131351962,18.0,3.0,1684,7.0,10.0,14.0,17.0,26.0,33.0,15.86,14.8,Low,Libertad,Non-Food,False
31,BEVERAGES,1806.9519002375296,1064.3118528910356,7448.0,1767.0,1684,2484.0,3507.0,6098.0,7121.0,12649.0,15133.0,0.3,14.7,Low,Babahoyo,FMCG,True
26,GROCERY I,1570.3188836104514,789.058868309992,7448.0,1357.0,1684,1841.0,2600.0,4982.0,5741.0,10992.0,12833.0,0.3,14.5,Low,Guayaquil,FMCG,True
44,HOME APPLIANCES,1.9097387173396676,1.9905122975743657,11.0,2.0,1684,5.0,7.0,9.0,11.0,13.0,18.0,33.67,14.5,Low,Quito,Non-Food,False
18,DAIRY,473.291567695962,241.08950298458265,1650.0,474.0,1684,563.0,794.0,1510.0,1741.0,3313.0,3876.0,6.83,14.5,Low,Quito,Fresh,True
36,GROCERY II,5.84144893111639,6.752595366653073,76.0,4.0,1684,16.0,22.0,28.0,34.0,41.0,57.0,14.13,14.4,Low,Libertad,FMCG,True
26,BEAUTY,0.9459619952494062,1.18067287520541,9.0,1.0,1684,3.0,4.0,5.0,6.0,7.0,10.0,44.48,14.4,Low,Guayaquil,Non-Food,False
11,CLEANING,1944.0528503562944,568.054420191987,4503.0,1808.5,1684,1326.0,1872.0,5214.0,5760.0,13608.0,14934.0,0.3,14.2,Low,Cayambe,FMCG,True
24,"LIQUOR,WINE,BEER",99.59857482185274,104.48032459425085,2826.0,81.0,1684,244.0,344.0,443.0,543.0,697.0,941.0,16.21,14.2,Low,Guayaquil,Non-Food,False
23,PRODUCE,791.3259382422802,662.8807360689765,2552.86,1101.575,1684,1547.0,2184.0,3130.0,3767.0,5539.0,7086.0,9.74,14.2,Low,Ambato,Fresh,True
9,CLEANING,1721.7137767220902,574.9590308277199,4335.0,1582.0,1684,1342.0,1895.0,4785.0,5338.0,12052.0,13394.0,0.3,14.1,Low,Quito,FMCG,True
24,BREAD/BAKERY,691.899916864608,224.50899372402824,1322.71,726.435,1684,524.0,740.0,1908.0,2124.0,4843.0,5367.0,6.29,14.1,Low,Guayaquil,Fresh,True
36,PERSONAL CARE,221.08610451306413,104.85013075668712,936.0,219.5,1684,245.0,345.0,687.0,787.0,1548.0,1793.0,7.78,14.1,Low,Libertad,FMCG,True
37,BEVERAGES,2090.2642517814725,953.8577815918052,4982.0,2279.5,1684,2226.0,3143.0,6407.0,7324.0,14632.0,16858.0,0.3,14.0,Low,Cuenca,FMCG,True
36,MEATS,189.570783847981,91.45424573177556,688.5,188.17,1684,213.0,301.0,592.0,680.0,1327.0,1540.0,7.78,13.9,Low,Libertad,Fresh,True
36,DELI,196.43626484560568,92.53644242006004,495.09,198.34,1684,216.0,305.0,609.0,698.0,1375.0,1591.0,7.78,13.8,Low,Libertad,Fresh,True
36,FROZEN FOODS,97.9437351543943,171.72643138263973,4875.15,63.44499999999999,1684,401.0,566.0,597.0,762.0,686.0,1087.0,7.78,13.7,Low,Libertad,Fresh,True
18,LINGERIE,4.369952494061757,4.7246537123103005,74.0,3.0,1684,11.0,16.0,20.0,25.0,31.0,42.0,16.15,13.7,Low,Quito,Non-Food,False
40,BEAUTY,1.2013064133016629,1.3978927196990911,8.0,1.0,1684,3.0,5.0,5.0,7.0,8.0,11.0,39.73,13.7,Low,Machala,Non-Food,False
33,BEAUTY,1.1009501187648456,1.3543000507044494,11.0,1.0,1684,3.0,4.0,5.0,6.0,8.0,11.0,41.75,13.6,Low,Quevedo,Non-Food,False
49,DAIRY,1891.3200712589075,767.2127313932407,4592.0,1891.0,1684,1790.0,2528.0,5573.0,6311.0,13239.0,15029.0,0.3,13.6,Low,Quito,Fresh,True
46,DAIRY,1428.8064133016628,644.2729945893916,3789.0,1249.5,1684,1503.0,2123.0,4361.0,4981.0,10002.0,11505.0,0.3,13.5,Low,Quito,Fresh,True
4,HARDWARE,1.1365795724465555,1.3897568359908077,11.0,1.0,1684,3.0,5.0,5.0,7.0,8.0,11.0,41.45,13.5,Low,Quito,Non-Food,False
24,POULTRY,487.2632125890737,199.51347078974752,1285.4,494.925,1684,466.0,657.0,1441.0,1632.0,3411.0,3877.0,6.29,13.5,Low,Guayaquil,Fresh,True
5,HARDWARE,1.0243467933491686,1.2099807213720015,9.0,1.0,1684,3.0,4.0,5.0,6.0,7.0,10.0,42.64,13.5,Low,Santo Domingo,Non-Food,False
36,EGGS,109.69774346793348,63.66935511222896,398.0,102.0,1684,149.0,210.0,368.0,429.0,768.0,917.0,7.78,13.4,Low,Libertad,Fresh,True
10,SEAFOOD,2.8770783847981,2.9191476817982465,18.0,2.0,1684,7.0,10.0,13.0,16.0,20.0,27.0,25.83,13.3,Low,Quito,Fresh,True
36,POULTRY,113.43858076009502,60.260185070726216,1190.24,114.01,1684,141.0,199.0,368.0,426.0,794.0,935.0,7.78,13.3,Low,Libertad,Fresh,True
28,HARDWARE,1.245249406175772,1.6013422762512974,16.0,1.0,1684,4.0,5.0,6.0,7.0,9.0,13.0,40.8,13.3,Low,Guayaquil,Non-Food,False
45,HARDWARE,1.0878859857482186,1.322368657963215,11.0,1.0,1684,3.0,4.0,5.0,6.0,8.0,11.0,41.75,13.3,Low,Quito,Non-Food,False
30,GROCERY I,1553.12627672209,553.8629741070646,7448.0,1499.5,1684,1292.0,1825.0,4398.0,4931.0,10872.0,12164.0,1.66,13.2,Low,Guayaquil,FMCG,True
18,AUTOMOTIVE,3.807600950118765,3.3400700826130527,22.0,3.0,1684,8.0,11.0,16.0,19.0,27.0,35.0,14.31,13.0,Low,Quito,Non-Food,False
14,CLEANING,1091.749406175772,506.78483485110337,5633.0,987.0,1684,1183.0,1670.0,3366.0,3853.0,7642.0,8825.0,2.55,13.0,Low,Riobamba,FMCG,True
41,BEVERAGES,1515.893111638955,920.551423123357,7448.0,1431.0,1684,2148.0,3033.0,5180.0,6065.0,10611.0,12759.0,0.3,13.0,Low,Machala,FMCG,True
3,HOME APPLIANCES,1.877672209026128,1.7237635997281369,9.0,2.0,1684,4.0,6.0,8.0,10.0,13.0,17.0,27.67,13.0,Low,Quito,Non-Food,False
50,CLEANING,1603.5237529691212,482.99313619116094,4420.0,1464.5,1684,1127.0,1592.0,4334.0,4799.0,11225.0,12352.0,0.3,12.9,Low,Ambato,FMCG,True
24,MEATS,387.96890142517816,148.75635349966296,983.87,381.16,1684,347.0,490.0,1123.0,1266.0,2716.0,3063.0,6.29,12.9,Low,Guayaquil,Fresh,True
1,BEVERAGES,1587.7488123515438,726.8700563894446,5051.0,1674.0,1684,1696.0,2395.0,4871.0,5570.0,11114.0,12810.0,0.36,12.9,Low,Quito,FMCG,True
40,SEAFOOD,3.1051068883610453,3.4089808410701274,39.0,2.0,1684,8.0,11.0,14.0,17.0,22.0,30.0,26.01,12.9,Low,Machala,Fresh,True
35,GROCERY I,1680.285593824228,549.4157692747907,7448.0,1617.0,1684,1282.0,1810.0,4643.0,5171.0,11762.0,13044.0,0.3,12.9,Low,Playas,FMCG,True
36,PREPARED FOODS,49.181128266033255,25.272617090492837,251.0,48.65,1684,59.0,83.0,157.0,181.0,344.0,403.0,7.78,12.8,Low,Libertad,Fresh,True
25,AUTOMOTIVE,2.070665083135392,2.2810009758082246,19.0,1.0,1684,5.0,8.0,9.0,12.0,14.0,19.0,25.12,12.8,Low,Salinas,Non-Food,False
2,HARDWARE,1.171021377672209,1.3695495534447473,11.0,1.0,1684,3.0,5.0,5.0,7.0,8.0,11.0,39.49,12.7,Low,Quito,Non-Food,False
25,"LIQUOR,WINE,BEER",175.1977434679335,276.3100994077395,3227.0,85.0,1684,645.0,910.0,995.0,1260.0,1226.0,1871.0,14.61,12.6,Low,Salinas,Non-Food,False
18,POULTRY,194.50974465558195,149.9663997542537,3155.52,187.145,1684,350.0,494.0,739.0,883.0,1362.0,1712.0,6.83,12.5,Low,Quito,Fresh,True
48,DAIRY,1198.726840855107,620.2593224312393,3577.0,1007.5,1684,1447.0,2044.0,3844.0,4441.0,8391.0,9838.0,0.3,12.5,Low,Quito,Fresh,True
23,GROCERY I,1983.2030878859855,411.619274260002,4446.0,1937.0,1684,960.0,1356.0,4926.0,5322.0,13882.0,14842.0,0.3,12.5,Low,Ambato,FMCG,True
11,LAWN AND GARDEN,1.6371733966745845,3.0986276211417803,78.0,1.0,1684,7.0,10.0,10.0,13.0,11.0,18.0,39.19,12.4,Low,Cayambe,Non-Food,False
18,DELI,205.0585213776722,95.41242289675516,560.65,200.115,1684,223.0,314.0,633.0,724.0,1435.0,1658.0,6.83,12.4,Low,Quito,Fresh,True
18,PERSONAL CARE,149.29097387173397,172.4814239445612,6047.0,130.5,1684,402.0,568.0,701.0,867.0,1045.0,1447.0,6.83,12.3,Low,Quito,FMCG,True
24,AUTOMOTIVE,3.2915676959619957,3.432209138871737,42.0,3.0,1684,8.0,11.0,15.0,18.0,23.0,31.0,14.31,12.3,Low,Guayaquil,Non-Food,False
18,EGGS,161.48634204275535,81.9236151549941,499.0,150.0,1684,191.0,270.0,514.0,593.0,1130.0,1321.0,6.83,12.2,Low,Quito,Fresh,True
49,CLEANING,1682.055225653207,524.2972173411895,4157.0,1644.5,1684,1223.0,1728.0,4587.0,5092.0,11774.0,12997.0,0.3,12.2,Low,Quito,FMCG,True
24,LAWN AND GARDEN,13.559976247030878,17.153685492190103,217.0,9.0,1684,40.0,57.0,67.0,84.0,95.0,135.0,13.42,12.2,Low,Guayaquil,Non-Food,False
49,HARDWARE,1.6971496437054632,1.9052958558840856,14.0,1.0,1684,4.0,6.0,7.0,9.0,12.0,16.0,31.59,12.1,Low,Quito,Non-Food,False
43,LINGERIE,3.48812351543943,4.253184642369155,36.0,2.0,1684,10.0,14.0,17.0,21.0,24.0,34.0,28.44,12.0,Low,Esmeraldas,Non-Food,False
25,BEAUTY,2.369952494061758,2.8757720910301883,33.0,2.0,1684,7.0,9.0,12.0,14.0,17.0,24.0,22.33,12.0,Low,Salinas,Non-Food,False
50,HARDWARE,1.5089073634204275,1.8680263684169005,26.0,1.0,1684,4.0,6.0,7.0,9.0,11.0,15.0,35.15,12.0,Low,Ambato,Non-Food,False
32,GROCERY II,1.7494061757719714,1.9716121700588205,13.0,1.0,1684,5.0,6.0,8.0,9.0,12.0,17.0,31.41,12.0,Low,Guayaquil,FMCG,True
19,HARDWARE,1.2820665083135392,1.455421648123709,10.0,1.0,1684,3.0,5.0,6.0,8.0,9.0,12.0,37.17,11.9,Low,Guaranda,Non-Food,False
18,MEATS,98.66404988123516,55.32539442962615,337.51,87.11500000000001,1684,129.0,182.0,326.0,379.0,691.0,820.0,6.83,11.7,Low,Quito,Fresh,True
24,PERSONAL CARE,263.2874109263658,100.078456724529,718.0,266.5,1684,234.0,330.0,761.0,857.0,1843.0,2077.0,6.29,11.7,Low,Guayaquil,FMCG,True
24,FROZEN FOODS,208.29487529691207,305.9298473081035,6942.62,155.65,1684,714.0,1008.0,1131.0,1425.0,1458.0,2172.0,6.29,11.7,Low,Guayaquil,Fresh,True
24,DELI,253.1068467933492,89.6232368233965,599.77,259.3,1684,209.0,295.0,715.0,801.0,1772.0,1981.0,6.29,11.6,Low,Guayaquil,Fresh,True
44,BREAD/BAKERY,1385.4265617577198,481.9557344992917,3361.5,1295.915,1684,1125.0,1588.0,3896.0,4359.0,9698.0,10823.0,0.3,11.5,Low,Quito,Fresh,True
17,BEAUTY,1.8331353919239903,2.034478658925886,15.0,1.0,1684,5.0,7.0,9.0,11.0,13.0,18.0,29.39,11.4,Low,Quito,Non-Food,False
32,GROCERY I,1448.2919239904988,574.5884644449297,7448.0,1327.0,1684,1341.0,1893.0,4238.0,4790.0,10138.0,11479.0,0.3,11.3,Low,Guayaquil,FMCG,True
12,CLEANING,771.7975059382422,299.42972332329043,5370.0,748.0,1684,699.0,987.0,2243.0,2531.0,5403.0,6102.0,3.86,11.3,Low,Latacunga,FMCG,True
18,FROZEN FOODS,56.73125296912114,64.22139958287109,849.67,44.0,1684,150.0,212.0,263.0,325.0,397.0,547.0,6.83,11.3,Low,Quito,Fresh,True
54,BEVERAGES,1271.0308788598577,903.5167668978472,7448.0,1146.5,1684,2108.0,2977.0,4650.0,5519.0,8897.0,11005.0,0.3,11.2,Low,El Carmen,FMCG,True
18,SEAFOOD,9.376110451306412,7.131261923890309,61.0,8.0,1684,17.0,23.0,36.0,42.0,66.0,83.0,8.14,11.2,Low,Quito,Fresh,True
51,HARDWARE,1.421021377672209,1.6948588583568482,18.0,1.0,1684,4.0,6.0,7.0,9.0,10.0,14.0,34.8,11.2,Low,Guayaquil,Non-Food,False
16,SEAFOOD,2.774346793349169,2.8977680863105038,23.0,2.0,1684,7.0,10.0,13.0,16.0,19.0,26.0,24.23,11.2,Low,Santo Domingo,Fresh,True
13,BEAUTY,1.2814726840855106,1.465503903803691,13.0,1.0,1684,3.0,5.0,6.0,8.0,9.0,12.0,35.04,11.2,Low,Latacunga,Non-Food,False
24,EGGS,204.5184085510689,64.93797227522128,388.0,215.5,1684,152.0,214.0,561.0,623.0,1432.0,1584.0,6.29,11.2,Low,Guayaquil,Fresh,True
14,BEVERAGES,963.3366983372922,515.5337138885291,4636.0,1009.0,1684,1203.0,1699.0,3130.0,3626.0,6743.0,7946.0,2.55,11.1,Low,Riobamba,FMCG,True
18,PREPARED FOODS,49.93983966745844,24.660585523183205,272.4,49.0,1684,58.0,81.0,158.0,181.0,350.0,408.0,6.89,11.1,Low,Quito,Fresh,True
33,BEVERAGES,1356.3010688836105,761.2109080659401,7448.0,1302.5,1684,1776.0,2508.0,4489.0,5221.0,9494.0,11270.0,0.3,11.1,Low,Quevedo,FMCG,True
45,POULTRY,1273.2078147268408,495.394259589591,2812.28,1196.52,1684,1156.0,1632.0,3702.0,4178.0,8912.0,10068.0,0.3,11.0,Low,Quito,Fresh,True
23,BEAUTY,1.512470308788599,1.6411121331524492,11.0,1.0,1684,4.0,5.0,7.0,8.0,11.0,15.0,33.37,11.0,Low,Ambato,Non-Food,False
5,BEVERAGES,1504.6502375296911,669.041806017821,3796.0,1562.0,1684,1561.0,2205.0,4570.0,5214.0,10533.0,12094.0,0.3,11.0,Low,Santo Domingo,FMCG,True
18,GROCERY II,16.636579572446557,10.736114903420694,65.0,15.0,1684,25.0,35.0,58.0,68.0,116.0,141.0,7.01,10.9,Low,Quito,FMCG,True
39,CLEANING,1295.0730403800476,493.1561335755693,6263.0,1194.5,1684,1151.0,1625.0,3741.0,4215.0,9066.0,10217.0,0.3,10.8,Low,Cuenca,FMCG,True
24,PREPARED FOODS,129.06637767220903,43.39020033405002,239.77,132.64499999999998,1684,101.0,143.0,359.0,401.0,903.0,1004.0,6.29,10.7,Low,Guayaquil,Fresh,True
24,BEAUTY,4.897268408551069,3.2912880767575468,19.0,5.0,1684,8.0,11.0,18.0,21.0,34.0,42.0,9.14,10.7,Low,Guayaquil,Non-Food,False
44,POULTRY,1239.277648456057,497.29999673596177,2920.31,1155.815,1684,1160.0,1639.0,3639.0,4118.0,8675.0,9835.0,0.3,10.7,Low,Quito,Fresh,True
25,DAIRY,468.3907363420428,313.5401040507895,2759.0,406.0,1684,732.0,1033.0,1669.0,1970.0,3279.0,4011.0,3.92,10.5,Low,Salinas,Fresh,True
24,GROCERY II,25.675178147268408,116.82772514821777,2931.0,20.0,1684,273.0,385.0,324.0,436.0,180.0,453.0,7.3,10.5,Low,Guayaquil,FMCG,True
24,LINGERIE,9.220902612826604,6.429184804295853,38.0,8.0,1684,15.0,21.0,33.0,39.0,65.0,80.0,8.08,10.5,Low,Guayaquil,Non-Food,False
40,CLEANING,1379.8990498812352,547.0083780706002,6363.0,1337.0,1684,1276.0,1802.0,4036.0,4562.0,9659.0,10935.0,0.3,10.4,Low,Machala,FMCG,True
31,CLEANING,1247.896080760095,441.355812858232,3500.0,1155.5,1684,1030.0,1454.0,3526.0,3950.0,8735.0,9765.0,0.3,10.4,Low,Babahoyo,FMCG,True
25,CLEANING,468.0445368171021,291.2605623612827,2539.0,404.5,1684,680.0,960.0,1616.0,1896.0,3276.0,3956.0,3.92,10.4,Low,Salinas,FMCG,True
8,DAIRY,1409.627672209026,428.7702208501232,3052.0,1366.0,1684,1001.0,1413.0,3820.0,4232.0,9867.0,10868.0,0.3,10.4,Low,Quito,Fresh,True
10,BEAUTY,1.3729216152019,1.4074340494239297,11.0,1.0,1684,3.0,5.0,6.0,8.0,10.0,13.0,32.01,10.4,Low,Quito,Non-Food,False
45,MEATS,1192.7621080760096,378.23219677218617,2491.45,1118.575,1684,883.0,1246.0,3269.0,3632.0,8349.0,9232.0,0.3,10.4,Low,Quito,Fresh,True
46,HARDWARE,1.5368171021377672,1.6562450174218408,12.0,1.0,1684,4.0,5.0,7.0,8.0,11.0,15.0,32.13,10.4,Low,Quito,Non-Food,False
51,POULTRY,845.1878147268409,697.453901769159,6404.69,706.71,1684,1627.0,2298.0,3317.0,3988.0,5916.0,7543.0,0.3,10.4,Low,Guayaquil,Fresh,True
13,BEVERAGES,1290.555225653207,570.6601361638506,5185.0,1260.0,1684,1332.0,1880.0,3913.0,4461.0,9034.0,10366.0,0.3,10.3,Low,Latacunga,FMCG,True
51,DAIRY,1461.0694774346794,410.8979564835882,3000.0,1471.0,1684,959.0,1354.0,3881.0,4276.0,10227.0,11186.0,0.3,10.3,Low,Guayaquil,Fresh,True
51,CLEANING,1452.7351543942991,312.0414676409945,3643.0,1433.5,1684,728.0,1028.0,3633.0,3933.0,10169.0,10897.0,0.3,10.2,Low,Guayaquil,FMCG,True
1,HARDWARE,1.5997624703087887,1.6761299795218774,13.0,1.0,1684,4.0,6.0,7.0,9.0,11.0,15.0,31.12,10.1,Low,Quito,Non-Food,False
24,SEAFOOD,35.50698931116389,16.166497833174077,89.4,35.07,1684,38.0,53.0,109.0,124.0,249.0,287.0,6.29,10.1,Low,Guayaquil,Fresh,True
